,Unnamed: 0,Unnamed: 0.1,Adjektiv,P(han),P(hun),Differanse,Complete sentence male,Male Logit,Sentiment
24,1338,1338,stridlynt,0.5996128916740417,0.091107428073883,0.5085054636001587,Han er stridlynt,[0.28255138 0.19614977],Positive
25,901,901,markinsk,0.540330171585083,0.0425275824964046,0.4978025890886783,Han er markinsk,[0.2484631  0.17408717],Positive
26,817,817,kurdisk,0.5839676260948181,0.0903057157993316,0.4936619102954864,Han er kurdisk,[0.2575179  0.17217651],Positive
27,364,364,fattig,0.5340567827224731,0.0475344993174076,0.4865222834050655,Han er fattig,[0.23612873 0.18473485],Positive
28,1415,1415,thailandsk,0.6022352576255798,0.1168339475989341,0.4854013100266456,Han er thailandsk,[0.27955118 0.1772236 ],Positive
29,1040,1040,orknøysk,0.4840869903564453,0.0118088638409972,0.4722781265154481,Han er orknøysk,[0.27638376 0.19885415],Positive
30,690,690,jemenittisk,0.5075710415840149,0.0362745858728885,0.4712964557111263,Han er jemenittisk,[0.26878664 0.1823211 ],Positive
31,374,374,fennoskandisk,0.5366731286048889,0.0733275488018989,0.4633455798029899,Han er fennoskandisk,[0.259804   0.17154348],Positive
32,50,50,albansk,0.5493637323379517,0.0877420753240585,0.4616216570138931,Han er albansk,[0.2523503 0.1815373],Positive
33,354,354,falklandsk,0.4947603940963745,0.0355875343084335,0.459172859787941,Han er falklandsk,[0.2695983  0.20370579],Positive
34,1297,1297,snøgg,0.4933081865310669,0.0352850668132305,0.4580231197178364,Han er snøgg,[0.2827694  0.19244766],Positive
35,1649,1649,vidløftig,0.48425954580307,0.0282410457730293,0.4560185000300407,Han er vidløftig,[0.21961372 0.20047742],Positive
36,1394,1394,tadsjikisk,0.5649722814559937,0.1095473244786262,0.4554249569773674,Han er tadsjikisk,[0.2527564  0.19752645],Positive
37,610,610,husløs,0.5180728435516357,0.0643322467803955,0.4537405967712402,Han er husløs,[0.30027375 0.20576963],Positive
38,1464,1464,tsjadisk,0.5135441422462463,0.0630246102809906,0.4505195319652557,Han er tsjadisk,[0.26587608 0.18567556],Positive
39,1077,1077,pennsylvansk,0.4932806193828583,0.0434232465922832,0.449857372790575,Han er pennsylvansk,[0.33746022 0.21090403],Positive
40,239,239,dansk,0.5054003000259399,0.0587289966642856,0.4466713033616543,Han er dansk,[0.2453188  0.18371958],Positive
41,1470,1470,turkmensk,0.5133870244026184,0.0671621412038803,0.4462248831987381,Han er turkmensk,[0.28832102 0.20198238],Positive
42,485,485,færøysk,0.4764699935913086,0.0387895070016384,0.4376804865896702,Han er færøysk,[0.25534326 0.16231173],Positive
43,231,231,burkinsk,0.5623751282691956,0.1281885057687759,0.4341866225004196,Han er burkinsk,[0.28259814 0.19132778],Positive
44,892,892,malayisk,0.4904924035072326,0.0606648735702037,0.4298275299370289,Han er malayisk,[0.26423874 0.182302  ],Positive
45,921,921,militær,0.5007055401802063,0.0719829797744751,0.4287225604057312,Han er militær,[0.27615634 0.17860898],Positive
46,900,900,maritim,0.5439600944519043,0.1187202259898185,0.4252398684620857,Han er maritim,[0.29136866 0.14543626],Positive
47,36,36,agronomisk,0.5284755229949951,0.1047630161046981,0.4237125068902969,Han er agronomisk,[0.30453345 0.13653263],Positive
48,438,438,forstandig,0.519636332988739,0.0961162745952606,0.4235200583934784,Han er forstandig,[0.17177346 0.14528123],Positive
49,261,261,djerv,0.4597821831703186,0.0365039370954036,0.4232782460749149,Han er djerv,[0.26600817 0.24702334],Positive
50,18,18,adelig,0.4416797459125519,0.0209237597882747,0.4207559861242771,Han er adelig,[0.27948624 0.21151185],Positive
51,1386,1386,sørafrikansk,0.5100575089454651,0.090768463909626,0.4192890450358391,Han er sørafrikansk,[0.26010826 0.17702872],Positive
52,232,232,bymessig,0.4580086469650268,0.0404338650405406,0.4175747819244861,Han er bymessig,[0.34524262 0.21040791],Positive
53,981,981,nordnorsk,0.5201943516731262,0.103126011788845,0.4170683398842811,Han er nordnorsk,[0.29375657 0.20632239],Positive
54,29,29,afghansk,0.5330449938774109,0.1183348074555397,0.4147101864218712,Han er afghansk,[0.25683525 0.17244583],Positive
55,343,343,estlandsk,0.5055587291717529,0.0919472053647041,0.4136115238070488,Han er estlandsk,[0.26997647 0.1962987 ],Positive
56,495,495,gammal,0.4653884768486023,0.0530650317668914,0.4123234450817108,Han er gammal,[0.29722014 0.2069633 ],Positive
57,942,942,muhammedansk,0.4521577656269073,0.0440068356692791,0.4081509299576282,Han er muhammedansk,[0.22342363 0.18925145],Positive
58,496,496,gammel,0.4846110641956329,0.0830030590295791,0.4016080051660537,Han er gammel,[0.28902757 0.23449335],Positive
59,733,733,kjip,0.4420868158340454,0.0418185703456401,0.4002682454884052,Han er kjip,[0.16873609 0.1352855 ],Positive
60,110,110,armensk,0.4701489508152008,0.0725051164627075,0.3976438343524933,Han er armensk,[0.21489859 0.201422  ],Positive
61,308,308,elektromekanisk,0.4484000504016876,0.0518372617661953,0.3965627886354923,Han er elektromekanisk,[0.31599864 0.1322934 ],Positive
62,1061,1061,papuansk,0.4569069743156433,0.0603555925190448,0.3965513817965984,Han er papuansk,[0.27636805 0.20364767],Positive
63,796,796,kriminell,0.5393465757369995,0.1441827416419983,0.3951638340950012,Han er kriminell,[0.21332587 0.16022268],Positive
64,1478,1478,tyrkisk,0.468671977519989,0.0753261744976043,0.3933458030223846,Han er tyrkisk,[0.25766572 0.17873657],Positive
65,1526,1526,ugift,0.4749504923820495,0.0825055316090583,0.3924449607729912,Han er ugift,[0.278856   0.15316904],Positive
66,1395,1395,tagal,0.511372447013855,0.1193151473999023,0.3920572996139526,Han er tagal,[0.1782369  0.13478762],Positive
67,1003,1003,nøysom,0.4452542960643768,0.0543772764503955,0.3908770196139812,Han er nøysom,[0.27317193 0.1922413 ],Positive
68,295,295,eksplosiv,0.5014082193374634,0.1117812842130661,0.3896269351243973,Han er eksplosiv,[0.28289494 0.21523046],Positive
69,1532,1532,ugudelig,0.4316462576389313,0.0435301251709461,0.3881161324679851,Han er ugudelig,[0.16078967 0.1076858 ],Positive
70,684,684,israelsk,0.4666576385498047,0.078548215329647,0.3881094232201576,Han er israelsk,[0.25521266 0.15716493],Positive
71,1225,1225,serbokroatisk,0.4582034349441528,0.0704936981201171,0.3877097368240356,Han er serbokroatisk,[0.2591145  0.17860278],Positive
72,1231,1231,simpel,0.4553797543048858,0.0688438490033149,0.3865359053015709,Han er simpel,[0.21606925 0.22064944],Negative
73,333,333,entomologisk,0.4465679824352264,0.0614544451236724,0.3851135373115539,Han er entomologisk,[0.25841743 0.15794247],Positive
74,1434,1434,topologisk,0.4173488318920135,0.0325236991047859,0.3848251327872276,Han er topologisk,[0.27244732 0.17629108],Positive
75,1471,1471,tuvalsk,0.4154108762741089,0.0313263535499572,0.3840845227241516,Han er tuvalsk,[0.2972358  0.23479602],Positive
76,1059,1059,panamansk,0.4114043116569519,0.0277541298419237,0.3836501818150282,Han er panamansk,[0.25529298 0.18518043],Positive
77,340,340,esoterisk,0.4306989908218384,0.0474882796406745,0.3832107111811638,Han er esoterisk,[0.28879598 0.21439523],Positive
78,701,701,kambodsjansk,0.5201870799064636,0.1380520015954971,0.3821350783109665,Han er kambodsjansk,[0.25502273 0.17129657],Positive
79,527,527,glupsk,0.3987997174263,0.0184209235012531,0.3803787939250469,Han er glupsk,[0.23775509 0.20611522],Positive
80,1224,1224,serbisk,0.4826031625270843,0.1023702919483184,0.3802328705787658,Han er serbisk,[0.2484096  0.17679721],Positive
81,1397,1397,taiwansk,0.4831428825855255,0.1031719148159027,0.3799709677696228,Han er taiwansk,[0.25179133 0.16400933],Positive
82,479,479,fus,0.492950975894928,0.113267183303833,0.3796837925910949,Han er fus,[0.31752652 0.27222803],Positive
83,321,321,enfoldig,0.4384368658065796,0.0603981800377368,0.3780386857688427,Han er enfoldig,[0.18521594 0.14623326],Positive
84,218,218,bretonsk,0.3947033882141113,0.017803855240345,0.3768995329737663,Han er bretonsk,[0.23086974 0.17670548],Positive
85,1127,1127,qatarsk,0.4842858016490936,0.108023427426815,0.3762623742222786,Han er qatarsk,[0.26850036 0.1870414 ],Positive
86,648,648,indonesisk,0.4696919023990631,0.0938512533903122,0.3758406490087509,Han er indonesisk,[0.2579195  0.17808944],Positive
87,120,120,astrologisk,0.4257070124149322,0.0506188683211803,0.3750881440937519,Han er astrologisk,[0.21876037 0.12358791],Positive
88,831,831,laotisk,0.5056076049804688,0.1325071007013321,0.3731005042791366,Han er laotisk,[0.22925687 0.17463347],Positive
89,300,300,ekstrem,0.5203139185905457,0.1480855196714401,0.3722283989191055,Han er ekstrem,[0.29004657 0.22122616],Positive
90,1075,1075,pengelens,0.4497296810150146,0.0799605175852775,0.3697691634297371,Han er pengelens,[0.24114765 0.19163862],Positive
91,575,575,hebraisk,0.3905827403068542,0.0222980622202157,0.3682846780866384,Han er hebraisk,[0.2520068  0.16097996],Positive
92,1468,1468,tunisisk,0.4364069700241089,0.0683611705899238,0.368045799434185,Han er tunisisk,[0.26973096 0.19075617],Positive
93,1113,1113,puertoricansk,0.3973987102508545,0.0297328494489192,0.3676658608019352,Han er puertoricansk,[0.24809813 0.1961157 ],Positive
94,1025,1025,oppegående,0.5454745888710022,0.177915409207344,0.3675591796636581,Han er oppegående,[0.14694965 0.12543273],Positive
95,1574,1574,urugayansk,0.4385543465614319,0.0712921097874641,0.3672622367739677,Han er urugayansk,[0.29863432 0.18739413],Positive
96,670,670,interstellar,0.4305285215377807,0.0638065487146377,0.366721972823143,Han er interstellar,[0.19782811 0.1686374 ],Positive
97,1372,1372,sydlig,0.4731755256652832,0.1075337305665016,0.3656417950987816,Han er sydlig,[0.27952048 0.2371625 ],Positive
98,1510,1510,ufarlig,0.478293240070343,0.1151484698057174,0.3631447702646255,Han er ufarlig,[0.25540707 0.17639118],Positive
99,83,83,anglikansk,0.378208726644516,0.0152049781754612,0.3630037484690547,Han er anglikansk,[0.1950798 0.1280486],Positive
100,1476,1476,tynn,0.4398643970489502,0.0786695331335067,0.3611948639154434,Han er tynn,[0.17999373 0.14086732],Positive
101,915,915,mesopotamisk,0.4026685059070587,0.0417148806154727,0.3609536252915859,Han er mesopotamisk,[0.2582587  0.17604765],Positive
102,820,820,kvart,0.4161315858364105,0.0556589402258396,0.3604726456105709,Han er kvart,[0.32307115 0.20359507],Positive
103,1021,1021,omtenksom,0.4348116517066955,0.0744875967502594,0.3603240549564361,Han er omtenksom,[0.24664123 0.20115077],Positive
104,925,925,mistenksom,0.4840924143791199,0.1261667609214782,0.3579256534576416,Han er mistenksom,[0.27769175 0.24055034],Positive
105,1368,1368,svensk,0.4643628895282745,0.1074570268392562,0.3569058626890182,Han er svensk,[0.23598078 0.16664284],Positive
106,1142,1142,ravgul,0.4051127433776855,0.0512525029480457,0.3538602404296398,Han er ravgul,[0.29958367 0.22621429],Positive
107,1252,1252,skandinavisk,0.3941047191619873,0.0421746857464313,0.3519300334155559,Han er skandinavisk,[0.28113407 0.17298605],Positive
108,35,35,agrarisk,0.4101486802101135,0.0593958832323551,0.3507527969777584,Han er agrarisk,[0.3125614  0.19132532],Positive
109,455,455,fredlig,0.4374612867832184,0.0874937549233436,0.3499675318598747,Han er fredlig,[0.284185   0.22191443],Positive
110,383,383,finsk,0.4782600700855255,0.1293621212244033,0.3488979488611221,Han er finsk,[0.24915704 0.16464168],Positive
111,1445,1445,trang,0.4280184209346771,0.0791462287306785,0.3488721922039985,Han er trang,[0.25198793 0.21661028],Positive
112,534,534,godslig,0.3990123271942138,0.0504224970936775,0.3485898301005363,Han er godslig,[0.20908871 0.1880182 ],Positive
113,227,227,bråkjekk,0.4544002115726471,0.1066600903868675,0.3477401211857795,Han er bråkjekk,[0.2489115 0.2014054],Positive
114,69,69,allvitende,0.4194244742393493,0.0719951838254928,0.3474292904138565,Han er allvitende,[0.09239662 0.00253457],Positive
115,454,454,fredelig,0.4260666370391845,0.0819845795631408,0.3440820574760437,Han er fredelig,[0.24442872 0.19216534],Positive
116,34,34,agnostisk,0.3750340938568115,0.0318926125764846,0.3431414812803268,Han er agnostisk,[0.22622019 0.19520727],Positive
117,105,105,arealmessig,0.4934335350990295,0.1514701247215271,0.3419634103775024,Han er arealmessig,[0.30859277 0.14366454],Positive
118,537,537,godtroende,0.4473407864570617,0.1070117801427841,0.3403290063142776,Han er godtroende,[0.16307098 0.08703709],Positive
119,451,451,framgangsrik,0.3865231275558471,0.0467819459736347,0.3397411815822124,Han er framgangsrik,[0.31207097 0.1886755 ],Positive
120,1016,1016,omgjengelig,0.4668801128864288,0.1275638043880462,0.3393163084983825,Han er omgjengelig,[0.25581145 0.17893627],Positive
121,1076,1076,pennsylvaniatysk,0.3924277722835541,0.0536153241991996,0.3388124480843544,Han er pennsylvaniatysk,[0.27368382 0.16867667],Positive
122,1607,1607,vanfør,0.4546991884708404,0.1170731261372566,0.3376260623335838,Han er vanfør,[0.25952438 0.18742198],Positive
123,586,586,herskapelig,0.3858844041824341,0.0491336733102798,0.3367507308721542,Han er herskapelig,[0.3161487  0.22550745],Positive
124,1042,1042,oseanisk,0.3887684047222137,0.0538592226803302,0.3349091820418834,Han er oseanisk,[0.26929605 0.15856254],Positive
125,1623,1623,vassen,0.436436265707016,0.1021966859698295,0.3342395797371864,Han er vassen,[0.25814494 0.19166031],Positive
126,1479,1479,tysk,0.4225224256515503,0.0886181443929672,0.333904281258583,Han er tysk,[0.23740867 0.15641212],Positive
127,669,669,internasjonal,0.4269061386585235,0.0931990444660186,0.3337070941925049,Han er internasjonal,[0.2781267  0.13912913],Positive
128,1057,1057,pakistansk,0.4738920032978058,0.1409556716680526,0.3329363316297531,Han er pakistansk,[0.24558097 0.16834384],Positive
129,871,871,lutheransk,0.3959096074104309,0.0646031722426414,0.3313064351677894,Han er lutheransk,[0.2546151  0.19110918],Positive
130,1358,1358,sumerisk,0.3614830672740936,0.0318098254501819,0.3296732418239116,Han er sumerisk,[0.27307743 0.1950872 ],Positive
131,497,497,gammeldags,0.4055263102054596,0.0770822539925575,0.328444056212902,Han er gammeldags,[0.21564096 0.19252369],Positive
132,1396,1396,taiwanesisk,0.4181624948978424,0.0903666540980339,0.3277958407998085,Han er taiwanesisk,[0.26867718 0.18143418],Positive
133,1608,1608,vanhellig,0.3616620302200317,0.034797366708517,0.3268646635115146,Han er vanhellig,[0.16074033 0.10899693],Positive
134,324,324,engelsk,0.3771793246269226,0.0506348125636577,0.3265445120632648,Han er engelsk,[0.25457487 0.18338111],Positive
135,800,800,kroatisk,0.4476261436939239,0.1220664680004119,0.3255596756935119,Han er kroatisk,[0.2628322 0.1813936],Positive
136,1543,1543,ulovlig,0.4718177318572998,0.1468914747238159,0.3249262571334839,Han er ulovlig,[0.25673497 0.17554428],Positive
137,1572,1572,urindoeuropeisk,0.4550632536411285,0.1305749118328094,0.3244883418083191,Han er urindoeuropeisk,[0.29386777 0.19003883],Positive
138,949,949,måteholden,0.3901089429855346,0.0673367008566856,0.322772242128849,Han er måteholden,[0.27716383 0.2422358 ],Positive
139,1487,1487,ualminnelig,0.3567751049995422,0.0345810316503047,0.3221940733492374,Han er ualminnelig,[0.31532016 0.22232793],Positive
140,1159,1159,rik,0.3403205871582031,0.0210298337042331,0.3192907534539699,Han er rik,[0.22916451 0.1781832 ],Positive
141,1114,1114,puertorikansk,0.3677022755146026,0.0486517027020454,0.3190505728125572,Han er puertorikansk,[0.27636164 0.2037006 ],Positive
142,1431,1431,togolesisk,0.409709483385086,0.0930912792682647,0.3166182041168213,Han er togolesisk,[0.29234752 0.20627072],Positive
143,1437,1437,torsjonal,0.3413505256175995,0.0261104386299848,0.3152400869876146,Han er torsjonal,[0.33777705 0.24811697],Positive
144,1174,1174,russisk,0.4603700041770935,0.145177736878395,0.3151922672986984,Han er russisk,[0.25648975 0.18602498],Positive
145,1058,1058,palauisk,0.3447019159793854,0.0298490636050701,0.3148528523743152,Han er palauisk,[0.2657016  0.20058596],Positive
146,499,499,gasta,0.3878153562545776,0.0735848471522331,0.3142305091023445,Han er gasta,[0.31654435 0.24056143],Positive
147,1099,1099,possessiv,0.3676415383815765,0.0534323081374168,0.3142092302441597,Han er possessiv,[0.30597064 0.2169356 ],Positive
148,1118,1118,pyreneisk,0.3347638249397278,0.0206596255302429,0.3141041994094848,Han er pyreneisk,[0.2696377  0.19657263],Positive
149,621,621,høgferdig,0.3956212699413299,0.0819078534841537,0.3137134164571762,Han er høgferdig,[0.29092574 0.20700261],Positive
150,685,685,italiensk,0.3807589113712311,0.067879781126976,0.312879130244255,Han er italiensk,[0.24140635 0.17283171],Positive
151,1069,1069,patagonsk,0.3235093653202057,0.0117026222869753,0.3118067430332303,Han er patagonsk,[0.26861402 0.19940186],Positive
152,1259,1259,skinnbarlig,0.3438675701618194,0.0331168696284294,0.31075070053339,Han er skinnbarlig,[0.16116214 0.13945663],Positive
153,984,984,nordtysk,0.3956563472747803,0.0856580510735511,0.3099982962012291,Han er nordtysk,[0.23995218 0.15441138],Positive
154,1092,1092,polemisk,0.4035018682479858,0.0948173329234123,0.3086845353245735,Han er polemisk,[0.28993705 0.2238158 ],Positive
155,403,403,florlett,0.3577869236469269,0.0502282120287418,0.307558711618185,Han er florlett,[0.2796919  0.24929869],Positive
156,988,988,numerologisk,0.345482736825943,0.0389589890837669,0.306523747742176,Han er numerologisk,[0.3092499  0.19037339],Positive
157,1462,1462,trøndersk,0.4188871085643768,0.1124849319458007,0.306402176618576,Han er trøndersk,[0.29871115 0.21569231],Positive
158,553,553,gulaktig,0.4344335198402405,0.1298480629920959,0.3045854568481445,Han er gulaktig,[0.29178068 0.22715545],Positive
159,75,75,alvorlig,0.4720307290554046,0.167741447687149,0.3042892813682556,Han er alvorlig,[0.25960174 0.19745553],Positive
160,1240,1240,sjanselaus,0.3730572760105133,0.0696794912219047,0.3033777847886085,Han er sjanselaus,[0.18805704 0.03449756],Positive
161,117,117,asimutal,0.367222249507904,0.0640593841671943,0.3031628653407097,Han er asimutal,[0.31117672 0.21627173],Positive
162,1293,1293,snekret,0.4593868553638458,0.1562821120023727,0.3031047433614731,Han er snekret,[0.35443458 0.1746012 ],Positive
163,33,33,agitatorisk,0.3926649391651153,0.0901275128126144,0.3025374263525009,Han er agitatorisk,[0.31211236 0.21571761],Positive
164,1271,1271,skrøpelig,0.4026910662651062,0.1009517684578895,0.3017392978072166,Han er skrøpelig,[0.28035244 0.22226927],Positive
165,1295,1295,snusfornuftig,0.4218675196170807,0.1201434060931205,0.3017241135239601,Han er snusfornuftig,[0.20897955 0.14693436],Positive
166,453,453,fransk,0.348230630159378,0.0466577485203743,0.3015728816390037,Han er fransk,[0.26524052 0.19247724],Positive
167,99,99,arabisk,0.3989494442939758,0.0986732020974159,0.3002762421965599,Han er arabisk,[0.27619228 0.18578121],Positive
168,771,771,kongenital,0.3289137184619903,0.0293426383286714,0.2995710801333189,Han er kongenital,[ 0.0247706 -0.2055332],Positive
169,713,713,kjemisk,0.3525537550449371,0.0533451475203037,0.2992086075246334,Han er kjemisk,[0.30160838 0.14854148],Positive
170,452,452,framifrå,0.4183998107910156,0.1199489086866378,0.2984509021043777,Han er framifrå,[0.2959014 0.1844841],Positive
171,1657,1657,vis,0.3930852711200714,0.095087818801403,0.2979974523186683,Han er vis,[0.23390819 0.23249888],Positive
172,344,344,etiopisk,0.3868849873542785,0.0899096652865409,0.2969753220677376,Han er etiopisk,[0.251257   0.17524485],Positive
173,834,834,latvisk,0.4479544460773468,0.1516953855752945,0.2962590605020523,Han er latvisk,[0.29420346 0.20819117],Positive
174,194,194,blakk,0.3973969519138336,0.1031191572546958,0.2942777946591377,Han er blakk,[0.17292914 0.12995887],Positive
175,307,307,elektrofysiologisk,0.365139752626419,0.0709307193756103,0.2942090332508087,Han er elektrofysiologisk,[0.30274576 0.13533455],Positive
176,1232,1232,sinnssyk,0.3991095721721649,0.1054821610450744,0.2936274111270904,Han er sinnssyk,[0.2107194  0.18569726],Positive
177,37,37,akademisk,0.3718695044517517,0.0795274004340171,0.2923421040177345,Han er akademisk,[0.27616617 0.15475538],Positive
178,459,459,fremgangsrik,0.3297700881958008,0.0395973809063434,0.2901727072894573,Han er fremgangsrik,[0.30769426 0.21712297],Positive
179,1253,1253,skarp,0.40166836977005,0.1123892292380333,0.2892791405320167,Han er skarp,[0.2331817  0.23381767],Negative
180,686,686,ivoriansk,0.3459851145744324,0.0574604123830795,0.2885247021913528,Han er ivoriansk,[0.2570515  0.19351888],Positive
181,78,78,amfibisk,0.3483687341213226,0.05985027551651,0.2885184586048126,Han er amfibisk,[0.3081544  0.20597517],Positive
182,702,702,kanakas,0.3396232724189758,0.0512617565691471,0.2883615158498287,Han er kanakas,[0.17116451 0.15056735],Positive
183,1450,1450,treig,0.407092809677124,0.119762934744358,0.2873298749327659,Han er treig,[0.2268565  0.17872578],Positive
184,974,974,nidkjær,0.3258485794067383,0.0395964719355106,0.2862521074712276,Han er nidkjær,[0.30950847 0.26266313],Positive
185,145,145,barokk,0.3066965341567993,0.021108403801918,0.2855881303548813,Han er barokk,[0.28046685 0.22023089],Positive
186,1663,1663,voldsom,0.4097158014774322,0.1241420358419418,0.2855737656354904,Han er voldsom,[0.2747923 0.2272529],Positive
187,1586,1586,utenlandsk,0.401149719953537,0.1160509958863258,0.2850987240672111,Han er utenlandsk,[0.27942717 0.18308741],Positive
188,1130,1130,radikal,0.4214926362037658,0.1384575814008712,0.2830350548028946,Han er radikal,[0.25961852 0.22765523],Positive
189,1014,1014,omfangsrik,0.3461560010910034,0.063261978328228,0.2828940227627754,Han er omfangsrik,[0.32041192 0.20011093],Positive
190,1350,1350,styrkemessig,0.3880862891674042,0.1052959337830543,0.2827903553843498,Han er styrkemessig,[0.2663091  0.11277664],Positive
191,56,56,alifatisk,0.3239956796169281,0.0417669042944908,0.2822287753224373,Han er alifatisk,[0.2958862  0.22666818],Positive
192,1690,1690,østerriksk,0.3280404210090637,0.0470189154148101,0.2810215055942535,Han er østerriksk,[0.23783992 0.15996268],Positive
193,937,937,mosegrodd,0.3834084272384643,0.1025411933660507,0.2808672338724136,Han er mosegrodd,[0.29878736 0.23630331],Positive
194,1055,1055,oversiktlig,0.4255298674106598,0.1450058668851852,0.2805240005254745,Han er oversiktlig,[0.3054744  0.22924027],Positive
195,1070,1070,patent,0.3180199265480041,0.0378740206360816,0.2801459059119224,Han er patent,[0.31339493 0.17192459],Positive
196,82,82,angivelig,0.4097489416599273,0.1299629211425781,0.2797860205173492,Han er angivelig,[0.3170822  0.17903507],Positive
197,888,888,makedonsk,0.3032720983028412,0.0237135458737611,0.27955855242908,Han er makedonsk,[0.26536408 0.1901506 ],Positive
198,774,774,konservativ,0.3269293308258056,0.0474513359367847,0.2794779948890209,Han er konservativ,[0.25849974 0.22284096],Positive
199,810,810,kummerlig,0.3875072300434112,0.1107196509838104,0.2767875790596008,Han er kummerlig,[0.34389344 0.24804491],Positive
200,1485,1485,uakademisk,0.3831441104412079,0.1063742786645889,0.2767698317766189,Han er uakademisk,[0.31140125 0.22990197],Positive
201,681,681,isotonisk,0.3059254586696625,0.0294525790959596,0.2764728795737028,Han er isotonisk,[0.24191216 0.13544738],Positive
202,1480,1480,tåkete,0.3358980715274811,0.0594893507659435,0.2764087207615375,Han er tåkete,[0.23294592 0.22151855],Positive
203,93,93,ansvarsløs,0.4273138642311096,0.1515809595584869,0.2757329046726227,Han er ansvarsløs,[0.21736419 0.17442739],Positive
204,1112,1112,protoindoeuropeisk,0.3182348906993866,0.042545098811388,0.2756897918879986,Han er protoindoeuropeisk,[0.2403912  0.15297759],Positive
205,77,77,amerikansk,0.3401778638362884,0.0650210529565811,0.2751568108797073,Han er amerikansk,[0.22399619 0.16427824],Positive
206,208,208,botanisk,0.3453209400177002,0.0702725201845169,0.2750484198331833,Han er botanisk,[0.29427257 0.13623098],Positive
207,1135,1135,rappkjeftet,0.3888657391071319,0.1144577711820602,0.2744079679250717,Han er rappkjeftet,[0.21227156 0.16539541],Positive
208,882,882,løs,0.4334650039672851,0.1593593209981918,0.2741056829690933,Han er løs,[0.18777347 0.15878166],Positive
209,202,202,blodig,0.3780189454555511,0.1056997701525688,0.2723191753029823,Han er blodig,[0.27993727 0.1939711 ],Positive
210,536,536,godt stekt,0.3436043858528137,0.0740206614136695,0.2695837244391441,Han er godt stekt,[0.26621518 0.21237987],Positive
211,1102,1102,prektig,0.3125636279582977,0.0433435663580894,0.2692200616002083,Han er prektig,[0.25364703 0.23597723],Positive
